model,score,release_date,eval_date,params_b
tensopolis/mistral-small-2501-tensopolis-v1,0.42797916666666663,2025-02-08,2025-02-08,23.572
DoppelReflEx/MN-12B-FoxFrame3-test,0.45976041666666667,2025-02-08,2025-02-08,12.248
yasserrmd/Coder-GRPO-3B,0.4114583333333333,2025-02-08,2025-03-05,3.086
DoppelReflEx/MN-12B-FoxFrame2-test,0.4251875,2025-02-08,2025-02-08,12.248
nbeerbower/EVA-abliterated-TIES-Qwen2.5-14B,0.4406666666666667,2025-02-08,2025-02-09,14.77
Triangle104/DSR1-Distill-Llama-Lit-8B,0.35346875,2025-02-09,2025-02-11,8.03
DavidAU/DeepSeek-V2-Grand-Horror-SMB-R1-Distill-Llama-3.1-Uncensored-16.5B,0.417875,2025-02-09,2025-03-10,16.537
netcat420/qwen2.5-MFANN-7b-SLERP-V1.2,0.4259375,2025-02-09,2025-02-09,7.616
siqi00/Mistral-7B-DFT2,0.44007291666666665,2025-02-09,2025-02-26,7.242
Triangle104/DSR1-Distill-Qwen-7B-RP,0.40454166666666663,2025-02-09,2025-02-09,7.613
DoppelReflEx/MN-12B-Unleashed-Twilight,0.4383958333333333,2025-02-09,2025-02-10,12.248
prithivMLmods/Elita-0.1-Distilled-R1-abliterated,0.36596875,2025-02-09,2025-02-09,7.616
Triangle104/RomboHermes3-R1-Llama3.2-3b,0.36565625,2025-02-09,2025-02-09,3.213
DavidAU/DeepSeek-Grand-Horror-SMB-R1-Distill-Llama-3.1-16B,0.41644791666666664,2025-02-09,2025-03-10,15.664
EpistemeAI/ReasoningCore-3B-T1-V1,0.35403125,2025-02-10,2025-02-11,3.213
nlpguy/Miisce-one,0.48198958333333336,2025-02-10,2025-02-10,14.766
Youlln/ECE-MIRAGE-1-12B,0.3219375,2025-02-10,2025-02-11,15.21
FINGU-AI/Ultimos-32B,0.32860416666666664,2025-02-10,2025-02-10,9.604
Youlln/ECE-MIRAGE-1-15B,0.3219375,2025-02-10,2025-02-21,15.21
arcee-ai/Arcee-Maestro-7B-Preview,0.3885416666666666,2025-02-10,2025-02-21,7.613
Sorawiz/Gemma-9B-Base,0.40451041666666665,2025-02-11,2025-02-12,10.159
EnnoAi/EnnoAi-7B-French-Instruct-202502,0.45997916666666666,2025-02-11,2025-02-11,7.456
mrm8488/phi-4-14B-grpo-gsm8k-3e,0.39939583333333334,2025-02-11,2025-02-13,14.66
Triangle104/Herodotos-14B_V0.1,0.3683854166666667,2025-02-11,2025-02-11,14.77
Nexesenex/Llama_3.2_3b_Kermes_v1,0.40702083333333333,2025-02-11,2025-02-13,3.213
jebish7/qwen2.5-0.5B-IHA-Hin,0.34748958333333335,2025-02-11,2025-02-11,0.494
MagusCorp/grpo_lora_enem_llama3_7b,0.397125,2025-02-11,2025-02-11,8.03
EpistemeAI/Fireball-R1-Llama-3.1-8B,0.32879166666666665,2025-02-11,2025-02-12,8.03
Triangle104/Llama3.1-cc-Lit-8b,0.38540625,2025-02-11,2025-02-11,8.03
Triangle104/Llama3.1-Allades-Lit-8b,0.37083333333333335,2025-02-11,2025-02-11,8.03
ontocord/starcoder2-29b-ls,0.36999999999999994,2025-02-12,2025-02-12,29.009
prithivMLmods/Sombrero-Opus-14B-Elite5,0.4286666666666667,2025-02-12,2025-02-13,14.766
Sorawiz/Gemma-Creative-9B-Base,0.401875,2025-02-12,2025-02-12,10.159
agentlans/Llama3.1-LexiHermes-SuperStorm,0.3962604166666667,2025-02-12,2025-02-19,8.03
Amu/t1-1.5B,0.3517083333333333,2025-02-12,2025-03-08,1.777
zelk12/MT3-Gen6-gemma-2-9B,0.4125729166666667,2025-02-12,2025-02-12,10.159
prithivMLmods/Evac-Opus-14B-Exp,0.47278125,2025-02-12,2025-02-16,14.77
SicariusSicariiStuff/Phi-lthy4,0.40829166666666666,2025-02-12,2025-02-12,11.933
Nexesenex/Llama_3.2_3b_Kermes_v2,0.37781249999999994,2025-02-12,2025-02-12,3.213
mrm8488/phi-4-14B-grpo-limo,0.3980625,2025-02-12,2025-02-13,14.66
Pinkstack/Superthoughts-lite-v1,0.3671770833333334,2025-02-12,2025-02-13,1.711
prithivMLmods/Dinobot-Opus-14B-Exp,0.42603125000000003,2025-02-12,2025-02-15,14.77
OpenLLM-France/Lucie-7B-Instruct-v1.1,0.37502083333333336,2025-02-13,2025-02-25,6.707
PocketDoc/Dans-SakuraKaze-V1.0.0-12b,0.47452083333333334,2025-02-13,2025-02-28,12.248
prithivMLmods/Viper-Coder-v1.1,0.5219270833333334,2025-02-13,2025-02-14,14.77
open-neo/Kyro-n1-3B,0.40879166666666666,2025-02-13,2025-03-13,3.086
nbeerbower/DoublePotato-Mistral-Nemo-13B,0.45997916666666666,2025-02-13,2025-02-21,13.338
zelk12/MT-Merge6-gemma-2-9B,0.40978125,2025-02-13,2025-02-13,10.159
Nexesenex/Llama_3.2_3b_Kermes_v2.1,0.3963541666666666,2025-02-13,2025-02-13,3.213
hotmailuser/Mistral-modelstock2-24B,0.46161458333333333,2025-02-13,2025-02-13,23.572
bunnycore/Qwen2.5-7B-MixStock-Sce-V0.3,0.3713958333333333,2025-02-13,2025-02-14,7.613
prithivMLmods/Magellanic-Opus-14B-Exp,0.49262500000000004,2025-02-13,2025-02-14,14.766
hotmailuser/Mistral-modelstock-24B,0.4590416666666666,2025-02-13,2025-02-13,23.572
EpistemeAI/OpenReasoner-Llama-3.2-3B-rs1.0,0.3460625,2025-02-14,2025-02-15,3.213
LeroyDyer/_Spydaz_Web_AI_AGI_R1_001,0.42559375,2025-02-14,2025-02-27,7.242
Davidsv/SUONG-1,0.35775,2025-02-14,2025-02-14,2.879
nbeerbower/Dumpling-Qwen2.5-14B,0.43539583333333337,2025-02-14,2025-02-15,14.77
bunnycore/Qwen2.5-7B-RRP-1M-Thinker,0.3767291666666666,2025-02-14,2025-02-18,7.613
Triangle104/LThreePointOne-8B-HermesBlackroot,0.3585520833333333,2025-02-14,2025-02-19,8.03
Triangle104/LThreePointOne-8B-HermesInk,0.4129375,2025-02-14,2025-02-19,8.03
bunnycore/Phi-4-Trim-Exp1,0.4176875,2025-02-14,2025-02-14,7.503
LeroyDyer/_Spydaz_Web_AI_AGI_R1_002,0.42546875,2025-02-14,2025-02-28,7.242
JayHyeon/Qwen_0.5-rDPO_5e-7-3ep_0vpo_const_0.3,0.3089166666666667,2025-02-15,2025-02-17,0.63
zelk12/MT-Gen7-gemma-2-9B,0.40978125,2025-02-15,2025-02-15,10.159
Ateron/Way_of_MagPicaro,0.46490625,2025-02-15,2025-03-05,12.248
nbeerbower/DoppelKartoffel-Mistral-Nemo-23B,0.3794895833333333,2025-02-15,2025-02-15,23.153
open-neo/Kyro-n1-7B,0.38841666666666663,2025-02-15,2025-03-13,7.616
DavidAU/DeepSeek-MOE-4X8B-R1-Distill-Llama-3.1-Mad-Scientist-24B,0.4230833333333333,2025-02-15,2025-03-10,24.942
LeroyDyer/_Spydaz_Web_AI_AGI_RP_R1,0.42013541666666665,2025-02-15,2025-02-28,7.242
DavidAU/DeepSeek-BlackRoot-R1-Distill-Llama-3.1-8B,0.43197916666666664,2025-02-15,2025-03-10,8.03
DavidAU/DeepSeek-MOE-4X8B-R1-Distill-Llama-3.1-Deep-Thinker-Uncensored-24B,0.4375,2025-02-15,2025-03-10,24.942
tensopolis/qwen2.5-3b-or1-tensopolis,0.37492708333333336,2025-02-15,2025-02-24,3.086
JayHyeon/Qwen_0.5-cDPO_5e-7-3ep_0vpo_const_0.3,0.3275208333333333,2025-02-16,2025-02-17,0.63
EpistemeAI/Fireball-R1-Llama-3.1-8B-Medical-COT,0.31136458333333333,2025-02-16,2025-02-28,8.03
CultriX/Qwen2.5-14B-HyperMarck-dl,0.4415625,2025-02-16,2025-02-16,14.766
bunnycore/Qwen-2.5-7B-Deep-Sky-T1,0.40181249999999996,2025-02-16,2025-02-16,7.613
mkxu/llama-3-8b-instruct-fpo,0.36578125,2025-02-16,2025-02-18,8.03
bunnycore/Qwen-2.5-7B-Deep-Stock-v5,0.3648229166666667,2025-02-16,2025-02-16,7.613
fluently-lm/FluentlyLM-Prinum,0.44714583333333335,2025-02-16,2025-02-16,32.764
baconnier/Napoleon_24B_V0.0,0.4419895833333333,2025-02-16,2025-03-03,23.572
Nexesenex/Nemotron_W_4b_MagLight_0.1,0.41120833333333334,2025-02-16,2025-02-21,4.513
Nexesenex/Nemotron_W_4b_Halo_0.1,0.41651041666666666,2025-02-16,2025-02-21,4.513
Xiaojian9992024/Qwen2.5-THREADRIPPER-Small-AnniversaryEdition,0.38069791666666664,2025-02-17,2025-02-19,7.616
jaspionjader/bh-63,0.4312604166666667,2025-02-17,2025-02-18,8.03
zake7749/gemma-2-9b-it-chinese-kyara,0.4241979166666667,2025-02-17,2025-02-24,9.242
Nitral-AI/Captain-Eris_Violet-GRPO-v0.420,0.42791666666666667,2025-02-17,2025-02-17,12.248
baconnier/Napoleon_24B_V0.2,0.4459583333333333,2025-02-17,2025-02-17,23.572
gz987/qwen2.5-7b-cabs-v0.1,0.437625,2025-02-17,2025-02-18,7.616
PocketDoc/Dans-PersonalityEngine-V1.2.0-24b,0.42996875,2025-02-17,2025-02-19,23.572
SicariusSicariiStuff/Phi-Line_14B,0.44785416666666666,2025-02-17,2025-02-18,14.66
jaspionjader/bh-64,0.4355416666666667,2025-02-17,2025-02-18,8.03
Nexesenex/Llama_3.1_8b_DeepDive_3_Prev_v1.0,0.3665833333333333,2025-02-17,2025-02-28,8.03
ibm-granite/granite-3.2-2b-instruct,0.3645729166666667,2025-02-17,2025-02-28,2.534
ibm-granite/granite-3.2-8b-instruct,0.4561979166666667,2025-02-17,2025-02-28,8.171
Nexesenex/Llama_3.1_8b_Smarteaz_0.2_R1,0.4188020833333333,2025-02-17,2025-02-27,8.03
Nexesenex/Llama_3.1_8b_DeepDive_3_R1_Prev_v1.0,0.37576041666666665,2025-02-17,2025-02-27,8.03
stupidity-ai/Llama-3-8B-Instruct-MultiMoose,0.3485416666666667,2025-02-17,2025-03-07,8.03
Xiaojian9992024/Reflection-L3.2-JametMiniMix-3B,0.36673958333333334,2025-02-17,2025-02-17,3.213
YOYO-AI/Qwen2.5-14B-YOYO-latest-V2,0.42993750000000003,2025-02-17,2025-02-18,14.766
jpacifico/Lucie-7B-Instruct-DPO-v1.1,0.40159374999999997,2025-02-17,2025-02-25,6.707
Xiaojian9992024/Phi-4-Megatron-Empathetic,0.5071354166666667,2025-02-17,2025-02-17,14.66
prithivMLmods/Deepthink-Llama-3-8B-Preview,0.37070833333333336,2025-02-18,2025-03-12,8.03
gz987/qwen2.5-7b-cabs-v0.2,0.44286458333333334,2025-02-18,2025-02-18,7.616
bunnycore/Qwen2.5-7B-Sky-R1-Mini,0.3448229166666667,2025-02-18,2025-02-18,7.616
Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v3,0.48075,2025-02-18,2025-02-18,14.766
EpistemeAI/ReasoningCore-3B-RE1-V2,0.3540625,2025-02-18,2025-02-19,3.213
prithivMLmods/Megatron-Opus-14B-2.1,0.49275,2025-02-18,2025-02-21,14.66
Wladastic/Mini-Think-Base-1B,0.32748958333333333,2025-02-18,2025-02-22,1.236
Triangle104/Rombos-Novasky-7B_V1c,0.44645833333333335,2025-02-18,2025-02-20,7.616
Nexesenex/Llama_3.1_8b_DobHerWild_R1_v1.1R,0.38521875,2025-02-18,2025-02-27,8.03
CultriX/Qwen2.5-14B-ReasoningMerge,0.5165937500000001,2025-02-18,2025-02-18,14.766
gz987/qwen2.5-7b-cabs-v0.4,0.44295833333333334,2025-02-18,2025-02-18,7.616
JayHyeon/Qwen_0.5-rDPO_5e-7-3ep_0vpo_const_0.1,0.318125,2025-02-18,2025-02-20,0.63
gz987/qwen2.5-7b-cabs-v0.3,0.44295833333333334,2025-02-18,2025-02-18,7.616
JayHyeon/Qwen_0.5-cDPO_5e-7-3ep_0vpo_const_0.1,0.3221875,2025-02-19,2025-02-20,0.63
insightfactory/Llama-3.2-3B-Instruct-unsloth-bnb-4bitlora_model,0.349875,2025-02-19,2025-02-19,1.933
microsoft/Phi-4-mini-instruct,0.3873020833333333,2025-02-19,2025-02-28,3.836
HoangHa/Pensez-Llama3.1-8B,0.3596979166666667,2025-02-19,2025-02-19,8.03
sthenno-com/miscii-14b-0218,0.4272708333333333,2025-02-19,2025-02-19,14.766
CreitinGameplays/Llama-3.1-8B-R1-v0.1,0.36215624999999996,2025-02-19,2025-03-10,8.03
zelk12/MT1-Gen7-gemma-2-9B,0.41111458333333334,2025-02-19,2025-02-19,10.159
AI4free/Dhanishtha,0.35694791666666664,2025-02-19,2025-02-19,1.777
bunnycore/Qwen-2.5-7b-S1k,0.4071458333333333,2025-02-19,2025-02-20,7.613
Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v4,0.476875,2025-02-19,2025-02-19,14.766
JayHyeon/Qwen_0.5-VDPO_5e-7-1ep_1vpo_const,0.32485416666666667,2025-02-20,2025-02-21,0.63
braindao/DeepSeek-R1-Distill-Qwen-1.5B-Blunt,0.35952083333333335,2025-02-20,2025-02-20,1.777
braindao/DeepSeek-R1-Distill-Qwen-1.5B-Reflective,0.33555208333333336,2025-02-20,2025-02-20,1.777
ymcki/Llama-3.1-8B-GRPO-Instruct,0.38165625000000003,2025-02-20,2025-02-20,8.03
Triangle104/Mistral-Small-24b-Harmony,0.4276041666666666,2025-02-20,2025-02-20,23.572
Xiaojian9992024/Qwen2.5-Ultra-1.5B-25.02-Exp,0.3383125,2025-02-20,2025-02-20,1.544
JayHyeon/Qwen_0.5-VDPO_5e-7-1ep_3vpo_const,0.3209166666666667,2025-02-20,2025-02-21,0.63
braindao/DeepSeek-R1-Distill-Qwen-7B-Blunt,0.38851041666666664,2025-02-20,2025-03-03,7.616
JayHyeon/Qwen_0.5-VDPO_5e-7-1ep_10vpo_const,0.32355208333333335,2025-02-20,2025-02-21,0.63
JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_1vpo_const,0.3208229166666667,2025-02-20,2025-02-20,0.63
JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_10vpo_const,0.32079166666666664,2025-02-20,2025-02-21,0.63
SpaceYL/ECE_Poirot,0.40264583333333337,2025-02-20,2025-02-20,1.544
prithivMLmods/Viper-Coder-Hybrid-v1.2,0.48217708333333337,2025-02-20,2025-02-21,14.766
Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v5,0.4473020833333334,2025-02-20,2025-02-20,14.766
bunnycore/Maestro-S1k-7B-Sce,0.3768229166666666,2025-02-20,2025-02-21,7.613
JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_30vpo_const,0.322125,2025-02-20,2025-02-21,0.63
JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_3vpo_const,0.31679166666666664,2025-02-20,2025-02-21,0.63
saishshinde15/TethysAI_Base_Reasoning,0.4074583333333333,2025-02-21,2025-02-25,3.086
DavidAU/DeepThought-MOE-8X3B-R1-Llama-3.2-Reasoning-18B,0.3559791666666667,2025-02-21,2025-03-10,18.405
DavidAU/DeepSeek-R1-Distill-Qwen-25.5B-Brainstorm,0.5155104166666666,2025-02-21,2025-03-10,25.506
prithivMLmods/Viper-Coder-Hybrid-v1.3,0.4403229166666667,2025-02-21,2025-02-22,14.766
prithivMLmods/Viper-Coder-HybridMini-v1.3,0.45048958333333333,2025-02-21,2025-02-22,7.616
DavidAU/DeepHermes-3-Llama-3-8B-Preview-16.5B-Brainstorm,0.39278125,2025-02-21,2025-03-10,16.537
nbeerbower/Nemoties-ChatML-12B,0.45086458333333335,2025-02-21,2025-02-21,12.248
YOYO-AI/Qwen2.5-14B-1M-YOYO-V3,0.414125,2025-02-21,2025-02-22,14.766
grimjim/Magnolia-v5a-12B,0.4144895833333333,2025-02-21,2025-02-21,12.248
Nexesenex/Llama_3.2_1b_AquaSyn_0.1,0.34603125,2025-02-22,2025-02-22,1.498
Daemontatox/mini-Cogito-R1,0.34469791666666666,2025-02-22,2025-02-22,1.777
Nexesenex/Llama_3.2_1b_Dolto_0.1,0.342125,2025-02-22,2025-02-22,1.498
Nexesenex/Llama_3.2_1b_Synopsys_0.1,0.34609375000000003,2025-02-22,2025-02-22,1.498
zelk12/MT2-Gen7-gemma-2-9B,0.42032291666666666,2025-02-22,2025-02-22,10.159
Nexesenex/Llama_3.2_1b_Odyssea_V1,0.33936458333333336,2025-02-22,2025-02-22,1.498
wanlige/li-14b-v0.4,0.446,2025-02-22,2025-02-26,14.77
Nexesenex/Llama_3.2_1b_RandomLego_RP_R1_0.1,0.3249166666666667,2025-02-22,2025-02-22,1.498
qingy2024/Benchmaxx-Llama-3.2-1B-Instruct,0.3446354166666667,2025-02-22,2025-02-22,1.236
Nexesenex/Llama_3.2_1b_Sydonia_0.1,0.33818750000000003,2025-02-22,2025-02-22,1.498
Nexesenex/Llama_3.2_1b_Syneridol_0.2,0.33428125000000003,2025-02-22,2025-02-22,1.498
mrdayl/OpenThink,0.32888541666666665,2025-02-22,2025-02-27,1.777
tomasmcm/sky-t1-coder-32b-flash,0.4232708333333333,2025-02-22,2025-02-22,32.764
Nexesenex/Llama_3.2_1b_OpenTree_R1_0.1,0.31307291666666665,2025-02-22,2025-02-22,1.498
prithivMLmods/Sombrero-Opus-14B-Elite6,0.48859375,2025-02-22,2025-02-25,14.766
ZHLiu627/zephyr-7b-gemma-rpo-avg,0.40810416666666666,2025-02-23,2025-02-25,8.538
Nitral-AI/Captain-Eris-BMO_Violent-GRPO-v0.420,0.4228020833333333,2025-02-23,2025-02-23,12.248
ozone-research/Chirp-01,0.4487291666666667,2025-02-23,2025-02-23,3.086
bunnycore/DeepQwen-3B-LCoT-SCE,0.35139583333333335,2025-02-23,2025-02-26,3.396
suayptalha/DeepSeek-R1-Distill-Llama-3B,0.33958333333333335,2025-02-23,2025-02-24,3.213
Nitral-AI/Captain-Eris_BMO-Violent-12B,0.42553124999999997,2025-02-23,2025-02-23,12.248
YOYO-AI/ZYH-LLM-Qwen2.5-14B-V3,0.40215625,2025-02-23,2025-02-24,14.766
ontocord/ontocord_wide_3b-stage1_shuf_sample1_jsonl-pretrained-autoredteam_helpful-0.25_helpful,0.36311458333333335,2025-02-23,2025-02-27,3.759
sometimesanotion/Lamarck-14B-v0.7-Fusion,0.49913541666666666,2025-02-23,2025-02-23,14.766
ontocord/wide_3b-stage1_shuf_sample1_jsonl-pretrained,0.36320833333333336,2025-02-23,2025-02-27,3.759
bunnycore/QwQen-3B-LCoT-R1,0.41384375,2025-02-23,2025-02-23,3.085
jeanmichela/o-distil-qwen,0.5339895833333334,2025-02-24,2025-02-24,14.77
formulae/mita-v1-7b,0.41520833333333335,2025-02-24,2025-02-24,7.616
suayptalha/Clarus-7B-v0.1,0.44295833333333334,2025-02-24,2025-02-24,7.616
eworojoshua/vas-01,0.44323958333333335,2025-02-24,2025-02-26,7.616
suayptalha/Clarus-7B-v0.2,0.44165625000000003,2025-02-24,2025-02-24,7.613
formulae/mita-v1.1-7b-2-24-2025,0.45569791666666665,2025-02-24,2025-02-24,7.616
tensopolis/qwen2.5-7b-tensopolis-v1,0.433875,2025-02-24,2025-03-07,7.616
wanlige/li-14b-v0.4-slerp,0.47675,2025-02-24,2025-02-26,14.766
wanlige/li-14b-v0.4-slerp0.1,0.4206666666666667,2025-02-24,2025-02-26,14.766
Triangle104/Q2.5-R1-7B,0.3607291666666666,2025-02-24,2025-02-27,7.613
Triangle104/Q2.5-R1-3B,0.43197916666666664,2025-02-24,2025-02-24,3.085
Triangle104/Q2.5-CodeR1-3B,0.43154166666666666,2025-02-24,2025-02-24,3.085
EpistemeAI/ReasoningCore-3B-RE1-V2B,0.3448229166666667,2025-02-24,2025-02-25,3.213
baebee/mergekit-ties-fnjenli,0.4019375,2025-02-24,2025-02-24,7.616
HelpingAI/Dhanishtha-Large,0.38451041666666663,2025-02-24,2025-02-27,7.613
saishshinde15/TethysAI_Vortex_Reasoning,0.40844791666666663,2025-02-24,2025-02-25,3.086
Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v6,0.47678125,2025-02-24,2025-02-25,14.766
EpistemeAI/ReasoningCore-3B-RE1-V2A,0.33520833333333333,2025-02-24,2025-02-25,3.213
formulae/mita-v1.2-7b-2-24-2025,0.4343958333333333,2025-02-24,2025-02-24,7.616
sumink/bbhqwen6,0.35796875,2025-02-25,2025-02-25,3.086
sumink/bbhqwen5,0.4019375,2025-02-25,2025-02-25,3.086
bunnycore/Qwen2.5-3B-Model-Stock-v3.2,0.39279166666666665,2025-02-25,2025-02-26,3.396
bunnycore/Qwen2.5-3B-Model-Stock-v3.1,0.39679166666666665,2025-02-25,2025-02-25,3.396
formulae/mita-elite-v1.2-7b-2-26-2025,0.4286666666666667,2025-02-25,2025-02-25,7.616
formulae/mita-elite-v1.1-gen2-7b-2-25-2025,0.35409375000000004,2025-02-25,2025-02-25,7.616
Xiaojian9992024/Qwen2.5-Dyanka-7B-Preview,0.44807291666666665,2025-02-25,2025-02-25,7.616
formulae/mita-math-v2.3-2-25-2025,0.36975,2025-02-25,2025-02-25,7.616
formulae/mita-gen3-v1.2-7b-2-26-2025,0.38999999999999996,2025-02-25,2025-02-25,7.616
sumink/bbhqwen2,0.44305208333333335,2025-02-25,2025-02-25,3.086
JayHyeon/Qwen_0.5-VDPO_3e-6-1ep_3vpo_const,0.33279166666666665,2025-02-25,2025-02-27,0.63
formulae/mita-gen3-7b-2-26-2025,0.3912083333333333,2025-02-25,2025-02-25,7.616
sumink/bbhqwen,0.43523958333333335,2025-02-25,2025-02-25,3.086
prithivMLmods/Tadpole-Opus-14B-Exp,0.47284375,2025-02-25,2025-02-26,14.766
formulae/mita-elite-sce-gen1.1-v1-7b-2-26-2025-exp,0.4219375,2025-02-25,2025-02-25,7.616
formulae/mita-elite-v1.1-7b-2-25-2025,0.3487291666666667,2025-02-25,2025-02-25,7.616
sumink/bbhqwen4,0.4028958333333333,2025-02-25,2025-02-25,3.086
sumink/bbhqwen3,0.3796145833333333,2025-02-25,2025-02-25,3.086
Nexesenex/Llama_3.2_1b_Synopsys_0.11,0.35133333333333333,2025-02-26,2025-02-26,1.498
baebee/mergekit-model_stock-nzjnheg,0.38466666666666666,2025-02-26,2025-02-27,7.616
SaisExperiments/QwOwO-7B-V1,0.38348958333333333,2025-02-26,2025-02-26,7.616
prithivMLmods/Viper-OneCoder-UIGEN,0.45141666666666663,2025-02-26,2025-02-27,14.77
Nexesenex/Llama_3.2_1b_AquaSyn_0.11,0.3367604166666667,2025-02-26,2025-02-26,1.498
lkoenig/BBAI_145_,0.4382083333333333,2025-02-26,2025-02-26,7.616
prithivMLmods/Porpoise-Opus-14B-Exp,0.4925625,2025-02-26,2025-02-27,14.766
mergekit-community/JAJUKA-WEWILLNEVERFORGETYOU-3B,0.36562500000000003,2025-02-26,2025-02-26,3.213
Supichi/NJS26,0.38540625,2025-02-26,2025-02-26,7.242
Supichi/HF_TOKEN,0.32717708333333334,2025-02-26,2025-02-26,17.161
prithivMLmods/Pegasus-Opus-14B-Exp,0.4859583333333333,2025-02-26,2025-03-01,14.766
Supichi/BBAI_QWEEN_V000000_LUMEN_14B,0.3445416666666667,2025-02-26,2025-02-26,10.366
prithivMLmods/Messier-Opus-14B-Elite7,0.4885625,2025-02-26,2025-02-27,14.766
Supichi/BBAI_135_Gemma,0.38047916666666665,2025-02-26,2025-02-26,19.3
Supichi/BBA99,0.32184375,2025-02-26,2025-02-26,17.161
Supichi/BBA-123,0.34990625000000003,2025-02-26,2025-02-26,17.161
NJS26/NJS_777,0.35378125,2025-02-26,2025-02-27,10.362
Nexesenex/Llama_3.2_1b_Odyssea_V1.01,0.34203125,2025-02-26,2025-02-26,1.498
prithivMLmods/Equuleus-Opus-14B-Exp,0.4951666666666667,2025-02-26,2025-02-27,14.766
JayHyeon/Qwen_0.5-rDPO_3e-6-1ep_0vpo_const_0.1,0.3021875,2025-02-26,2025-02-27,0.63
ruizhe1217/sft-s1-qwen-0.5b,0.31958333333333333,2025-02-26,2025-02-27,0.494
Amaorynho/BBAI270V4,0.33139583333333333,2025-02-26,2025-02-26,7.616
lkoenig/BBAI_230_Xiaqwen,0.4422083333333333,2025-02-26,2025-02-26,7.616
Xiaojian9992024/Qwen2.5-Dyanka-7B-Preview-v0.2,0.4467083333333333,2025-02-26,2025-02-26,7.616
Lawnakk/BBA100,0.40196875,2025-02-26,2025-02-26,7.616
jpacifico/Lucie-7B-Instruct-Merged-Model_Stock-v1.0,0.38438541666666665,2025-02-26,2025-02-26,6.707
lkoenig/BBAI_200_Gemma,0.36311458333333335,2025-02-26,2025-02-26,19.3
braindao/DeepSeek-R1-Distill-Qwen-14B-Reflective,0.4553958333333334,2025-02-26,2025-03-03,14.77
braindao/DeepSeek-R1-Distill-Qwen-7B-Reflective,0.38999999999999996,2025-02-26,2025-03-03,7.616
EpistemeAI/ReasoningCore-3B-RE1-V2C,0.34215625,2025-02-26,2025-02-27,3.213
NikolaSigmoid/phi-4-14b,0.5046875000000001,2025-02-26,2025-02-28,14.704
braindao/DeepSeek-R1-Distill-Qwen-14B-Blunt,0.45542708333333337,2025-02-26,2025-03-03,14.77
braindao/DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored,0.4486979166666667,2025-02-26,2025-03-06,14.77
Supichi/BBAI_250_Xia0_gZ,0.4579270833333333,2025-02-27,2025-02-27,7.616
marcuscedricridia/absolute-o1-7b,0.4113645833333333,2025-02-27,2025-02-27,7.613
marcuscedricridia/cursa-o1-7b,0.4300625,2025-02-27,2025-02-27,7.613
marcuscedricridia/cursa-o1-7b-2-28-2025,0.42733333333333334,2025-02-27,2025-02-27,7.613
Supichi/BBAI_275_Tsunami_gZ,0.44478124999999996,2025-02-27,2025-02-27,7.616
Lawnakk/BBALAW1.0,0.3525729166666667,2025-02-27,2025-02-27,4.353
Nexesenex/Llama_3.1_8b_Hermedive_V1.01,0.36965624999999996,2025-02-27,2025-02-28,8.031
Lawnakk/BBALAW1,0.4152708333333333,2025-02-27,2025-02-27,7.616
Supichi/BBAI_525_Tsu_gZ_Xia0,0.44744791666666667,2025-02-27,2025-02-27,7.616
marcuscedricridia/pre-cursa-o1-v1.6,0.4233645833333333,2025-02-27,2025-02-28,7.613
ontocord/ontocord_wide_7b-stacked-stage1,0.3603541666666667,2025-02-27,2025-02-27,7.888
marcuscedricridia/olmner-della-7b,0.4207604166666667,2025-02-27,2025-02-27,7.616
prithivMLmods/Primal-Opus-14B-Optimus-v2,0.48998958333333337,2025-02-27,2025-02-27,14.766
Nexesenex/Llama_3.1_8b_Mediver_V1.01,0.38978124999999997,2025-02-27,2025-02-27,8.031
marcuscedricridia/post-cursa-o1,0.43514583333333334,2025-02-27,2025-02-28,7.613
marcuscedricridia/pre-cursa-o1,0.42596875,2025-02-27,2025-02-28,7.613
marcuscedricridia/sbr-o1-7b,0.4404166666666667,2025-02-27,2025-02-27,7.613
Nexesenex/Llama_3.1_8b_Dolermed_V1.01,0.39448958333333334,2025-02-27,2025-02-28,8.031
marcuscedricridia/pre-cursa-o1-v1.2,0.42723958333333334,2025-02-27,2025-02-28,7.613
marcuscedricridia/pre-cursa-o1-v1.3,0.42714583333333334,2025-02-27,2025-02-28,7.613
marcuscedricridia/pre-cursa-o1-v1.4,0.42851041666666667,2025-02-27,2025-02-28,7.613
ontocord/ontocord_wide_7b-stacked-stage1-instruct,0.35378125,2025-02-27,2025-02-27,7.888
Lawnakk/BBALAW1.2,0.35790625000000004,2025-02-27,2025-02-27,4.353
Ateron/Lotus-Magpic,0.4331875,2025-02-27,2025-03-05,12.248
Amaorynho/BBAI2006,0.3605416666666667,2025-02-27,2025-02-27,1.09
Amaorynho/BBAI_375,0.3605416666666667,2025-02-27,2025-02-27,1.09
